club_id,club_slug,club_name,logo_url,country_name,season_id,competition_id,competition_slug,competition_name,club_division,source_url,_last_modified_at
377,fc-banik-ostrau,FC Banik Ostrava (377),https://tmssl.akamaized.net//images/wappen/head/377.png?lm=1419584907,Czech Republic,2011,TS1,fortuna-liga,Chance Liga,Chance Liga,https://www.transfermarkt.com/fc-banik-ostrau/startseite/verein/377/saison_id/2011,2025-09-13 12:33:18
379,west-ham-united,West Ham United (379),https://tmssl.akamaized.net//images/wappen/head/379.png?lm=1464675260,England,2022,GB1,premier-league,Premier League,Premier League,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2022,2025-09-13 09:22:41
38269,fk-pohronie,FK Pohronie (38269),https://tmssl.akamaized.net//images/wappen/head/38269.png?lm=1519921248,Slovakia,2017,SK2,ii-liga,MONACObet liga,MONACObet liga,https://www.transfermarkt.com/fk-pohronie/startseite/verein/38269/saison_id/2017,2025-09-13 13:32:48
3828,yokohama-f-marinos,Yokohama F. Marinos (3828),https://tmssl.akamaized.net//images/wappen/head/3828.png?lm=1744565208,Japan,2010,JAP1,j1-league,J1 League,J1 League,https://www.transfermarkt.com/yokohama-f-marinos/startseite/verein/3828/saison_id/2010,2025-09-13 11:16:46
383,psv-eindhoven,PSV Eindhoven (383),https://tmssl.akamaized.net//images/wappen/head/383.png?lm=1682925949,Netherlands,2002,NL1,eredivisie,Eredivisie,Eredivisie,https://www.transfermarkt.com/psv-eindhoven/startseite/verein/383/saison_id/2002,2025-09-13 11:40:21
38,fortuna-dusseldorf,Fortuna Düsseldorf (38),https://tmssl.akamaized.net//images/wappen/head/38.png?lm=1405514004,Germany,2022,L2,2-bundesliga,2. Bundesliga,2. Bundesliga,https://www.transfermarkt.com/fortuna-dusseldorf/startseite/verein/38/saison_id/2022,2025-09-13 09:22:51
3820,mansfield-town,Mansfield Town (3820),https://tmssl.akamaized.net//images/wappen/head/3820.png?lm=1738177410,England,2011,GB3,league-one,League One,League One,https://www.transfermarkt.com/mansfield-town/startseite/verein/3820/saison_id/2011,2025-09-13 13:13:29
3840,adana-demirspor,Adana Demirspor (3840),https://tmssl.akamaized.net//images/wappen/head/3840.png?lm=1753361832,Türkiye,2005,TR2,1-lig,1.Lig,1.Lig,https://www.transfermarkt.com/adana-demirspor/startseite/verein/3840/saison_id/2005,2025-09-13 11:24:39
385,fortuna-sittard,Fortuna Sittard (385),https://tmssl.akamaized.net//images/wappen/head/385.png?lm=1610789891,Netherlands,2023,NL1,eredivisie,Eredivisie,Eredivisie,https://www.transfermarkt.com/fortuna-sittard/startseite/verein/385/saison_id/2023,2025-09-13 11:28:25
380,us-salernitana-1919,US Salernitana 1919 (380),https://tmssl.akamaized.net//images/wappen/head/380.png?lm=1601390035,Italy,2019,IT3C,serie-c-girone-c,Serie C - Girone C,Serie C - Girone C,https://www.transfermarkt.com/us-salernitana-1919/startseite/verein/380/saison_id/2019,2025-09-13 09:17:08
3837,fredrikstad-fk,Fredrikstad FK (3837),https://tmssl.akamaized.net//images/wappen/head/3837.png?lm=1697453990,Norway,2005,NO1,eliteserien,Eliteserien,Eliteserien,https://www.transfermarkt.com/fredrikstad-fk/startseite/verein/3837/saison_id/2005,2025-09-13 13:31:01
3884,afc-wimbledon,AFC Wimbledon (3884),https://tmssl.akamaized.net//images/wappen/head/3884.png?lm=1590095759,England,2024,GB3,league-one,League One,League One,https://www.transfermarkt.com/afc-wimbledon/startseite/verein/3884/saison_id/2024,2025-09-13 10:50:47
38929,meizhou-hakka,Meizhou Hakka (38929),https://tmssl.akamaized.net//images/wappen/head/38929.png?lm=1716027699,China,2020,CSL,chinese-super-league,Chinese Super League,Chinese Super League,https://www.transfermarkt.com/meizhou-hakka/startseite/verein/38929/saison_id/2020,2025-09-13 12:53:57
39,1-fsv-mainz-05,1.FSV Mainz 05 (39),https://tmssl.akamaized.net//images/wappen/head/39.png?lm=1564748880,Germany,2020,L1,bundesliga,Bundesliga,Bundesliga,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2020,2025-09-13 09:58:04
39336,brighton-amp-hove-albion-u23,Brighton & Hove Albion U21 (39336),https://tmssl.akamaized.net//images/wappen/head/39336.png?lm=1492718902,England,2015,GB21,premier-league-2,Premier League 2,Premier League 2,https://www.transfermarkt.com/brighton-amp-hove-albion-u23/startseite/verein/39336/saison_id/2015,2025-09-13 09:28:48
3911,stade-brest-29,Stade Brestois 29 (3911),https://tmssl.akamaized.net//images/wappen/head/3911.png?lm=1408780312,France,2010,FR1,ligue-1,Ligue 1,Ligue 1,https://www.transfermarkt.com/stade-brest-29/startseite/verein/3911/saison_id/2010,2025-09-13 10:18:32
39337,derby-county-u23,Derby County U21 (39337),https://tmssl.akamaized.net//images/wappen/head/39337.png?lm=1407654006,England,2016,GB21,premier-league-2,Premier League 2,Premier League 2,https://www.transfermarkt.com/derby-county-u23/startseite/verein/39337/saison_id/2016,2025-09-13 09:31:36
3892,fc-eindhoven,FC Eindhoven (3892),https://tmssl.akamaized.net//images/wappen/head/3892.png?lm=1655935993,Netherlands,2023,NL2,keuken-kampioen-divisie,Keuken Kampioen Divisie,Keuken Kampioen Divisie,https://www.transfermarkt.com/fc-eindhoven/startseite/verein/3892/saison_id/2023,2025-09-13 11:30:51
39722,buyuksehir-belediye-erzurumspor,Erzurumspor FK (39722),https://tmssl.akamaized.net//images/wappen/head/39722.png?lm=1753360744,Türkiye,2012,TR2,1-lig,1.Lig,1.Lig,https://www.transfermarkt.com/buyuksehir-belediye-erzurumspor/startseite/verein/39722/saison_id/2012,2025-09-13 12:09:25
3938,club-atletico-talleres,CA Talleres (3938),https://tmssl.akamaized.net//images/wappen/head/3938.png?lm=1636589988,Argentina,2023,ARGC,torneo-final,Torneo Clausura,Torneo Clausura,https://www.transfermarkt.com/club-atletico-talleres/startseite/verein/3938/saison_id/2023,2025-09-13 12:07:50
39148,indy-eleven,Indy Eleven (39148),https://tmssl.akamaized.net//images/wappen/head/39148.png?lm=1412183424,United States,2011,USL,usl-championship,USL Championship,USL Championship,https://www.transfermarkt.com/indy-eleven/startseite/verein/39148/saison_id/2011,2025-09-13 12:12:35
3958,vissel-kobe,Vissel Kobe (3958),https://tmssl.akamaized.net//images/wappen/head/3958.png?lm=1411407793,Japan,2015,JAP1,j1-league,J1 League,J1 League,https://www.transfermarkt.com/vissel-kobe/startseite/verein/3958/saison_id/2015,2025-09-13 11:16:40
39815,new-york-red-bulls-ii,New York Red Bulls II (39815),https://tmssl.akamaized.net//images/wappen/head/39815.png?lm=1423677459,United States,2009,MNP3,mls-next-pro,MLS Next Pro,MLS Next Pro,https://www.transfermarkt.com/new-york-red-bulls-ii/startseite/verein/39815/saison_id/2009,2025-09-13 13:05:32
3948,royale-union-saint-gilloise,Union Saint-Gilloise (3948),https://tmssl.akamaized.net//images/wappen/head/3948.png?lm=1624390507,Belgium,2011,BE1,jupiler-pro-league,Jupiler Pro League,Jupiler Pro League,https://www.transfermarkt.com/royale-union-saint-gilloise/startseite/verein/3948/saison_id/2011,2025-09-13 11:55:51
4,1-fc-nurnberg,1.FC Nuremberg (4),https://tmssl.akamaized.net//images/wappen/head/4.png?lm=1525459914,Germany,2004,L2,2-bundesliga,2. Bundesliga,2. Bundesliga,https://www.transfermarkt.com/1-fc-nurnberg/startseite/verein/4/saison_id/2004,2025-09-13 09:23:23
398,lazio-rom,SS Lazio (398),https://tmssl.akamaized.net//images/wappen/head/398.png?lm=1601537785,Italy,2016,IT1,serie-a,Serie A,Serie A,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2016,2025-09-13 09:04:09
40058,new-york-city-fc,New York City FC (40058),https://tmssl.akamaized.net//images/wappen/head/40058.png?lm=1726077065,United States,2016,MLS1,major-league-soccer,Major League Soccer,Major League Soccer,https://www.transfermarkt.com/new-york-city-fc/startseite/verein/40058/saison_id/2016,2025-09-13 11:09:35
399,leeds-united,Leeds United (399),https://tmssl.akamaized.net//images/wappen/head/399.png?lm=1645652224,England,2007,GB1,premier-league,Premier League,Premier League,https://www.transfermarkt.com/leeds-united/startseite/verein/399/saison_id/2007,2025-09-13 10:26:31
4032,sd-ponferradina,SD Ponferradina (4032),https://tmssl.akamaized.net//images/wappen/head/4032.png?lm=1625561266,Spain,2001,E3G1,primera-division-r-f-e-f-grupo-i,Primera Federación - Grupo I,Primera Federación - Grupo I,https://www.transfermarkt.com/sd-ponferradina/startseite/verein/4032/saison_id/2001,2025-09-13 09:14:09
4035,cf-pachuca,CF Pachuca (4035),https://tmssl.akamaized.net//images/wappen/head/4035.png?lm=1717797793,Mexico,2013,MEXA,liga-mx-apertura,Liga MX Apertura,Liga MX Apertura,https://www.transfermarkt.com/cf-pachuca/startseite/verein/4035/saison_id/2013,2025-09-13 11:28:27
405,aston-villa,Aston Villa (405),https://tmssl.akamaized.net//images/wappen/head/405.png?lm=1717155982,England,2010,GB1,premier-league,Premier League,Premier League,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2010,2025-09-13 09:22:46
40188,atletico-de-san-luis,Atlético de San Luis (40188),https://tmssl.akamaized.net//images/wappen/head/40188.png?lm=1707324940,Mexico,2016,MEXA,liga-mx-apertura,Liga MX Apertura,Liga MX Apertura,https://www.transfermarkt.com/atletico-de-san-luis/startseite/verein/40188/saison_id/2016,2025-09-13 12:20:20
4031,cosenza-calcio,Cosenza Calcio (4031),https://tmssl.akamaized.net//images/wappen/head/4031.png?lm=1531570178,Italy,2003,IT3C,serie-c-girone-c,Serie C - Girone C,Serie C - Girone C,https://www.transfermarkt.com/cosenza-calcio/startseite/verein/4031/saison_id/2003,2025-09-13 09:20:31
409,red-bull-salzburg,Red Bull Salzburg (409),https://tmssl.akamaized.net//images/wappen/head/409.png?lm=1557737354,Austria,2015,A1,bundesliga,Bundesliga,Bundesliga,https://www.transfermarkt.com/red-bull-salzburg/startseite/verein/409/saison_id/2015,2025-09-13 11:03:29
40900,vierzon-foot-18,Vierzon Football Club (40900),https://tmssl.akamaized.net//images/wappen/head/40900.png?lm=1483833019,France,2021,C3HF,championnat-national-3-hauts-de-france,Championnat National 3 - Groupe G,Championnat National 3 - Groupe G,https://www.transfermarkt.com/vierzon-foot-18/startseite/verein/40900/saison_id/2021,2025-09-11 20:08:36
4078,club-de-foot-montreal,CF Montréal (4078),https://tmssl.akamaized.net//images/wappen/head/4078.png?lm=1668716810,Canada,2012,MLS1,major-league-soccer,Major League Soccer,Major League Soccer,https://www.transfermarkt.com/club-de-foot-montreal/startseite/verein/4078/saison_id/2012,2025-09-13 11:07:47
410,udinese-calcio,Udinese Calcio (410),https://tmssl.akamaized.net//images/wappen/head/410.png?lm=1688982584,Italy,2022,IT1,serie-a,Serie A,Serie A,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2022,2025-09-13 09:04:09
41,hamburger-sv,Hamburger SV (41),https://tmssl.akamaized.net//images/wappen/head/41.png?lm=1597319274,Germany,2005,L1,bundesliga,Bundesliga,Bundesliga,https://www.transfermarkt.com/hamburger-sv/startseite/verein/41/saison_id/2005,2025-09-13 09:41:54
4097,us-catanzaro,US Catanzaro (4097),https://tmssl.akamaized.net//images/wappen/head/4097.png?lm=1567460762,Italy,2001,IT2,serie-b,Serie B,Serie B,https://www.transfermarkt.com/us-catanzaro/startseite/verein/4097/saison_id/2001,2025-09-13 10:43:42
41107,ac-mailand-weitere,Milan Futuro (41107),https://tmssl.akamaized.net//images/wappen/head/41107.png?lm=1605166628,Italy,2020,IT4B,serie-d-girone-b,Serie D - Girone B,Serie D - Girone B,https://www.transfermarkt.com/ac-mailand-weitere/startseite/verein/41107/saison_id/2020,2025-09-11 19:00:27
41110,atalanta-bergamo-weitere,Atalanta U23 (41110),https://tmssl.akamaized.net//images/wappen/head/41110.png?lm=1568219999,Italy,2006,IT3C,serie-c-girone-c,Serie C - Girone C,Serie C - Girone C,https://www.transfermarkt.com/atalanta-bergamo-weitere/startseite/verein/41110/saison_id/2006,2025-09-13 09:18:25
41101,juventus-turin-u23,Juventus Next Gen (41101),https://tmssl.akamaized.net//images/wappen/head/41101.png?lm=1594291454,Italy,2011,IT3B,serie-c-girone-b,Serie C - Girone B,Serie C - Girone B,https://www.transfermarkt.com/juventus-turin-u23/startseite/verein/41101/saison_id/2011,2025-09-13 10:43:49
41119,inter-mailand-weitere,Inter U23 (41119),https://tmssl.akamaized.net//images/wappen/head/41119.png?lm=1618900990,Italy,2023,IT3A,serie-c-girone-a,Serie C - Girone A,Serie C - Girone A,https://www.transfermarkt.com/inter-mailand-weitere/startseite/verein/41119/saison_id/2023,2025-09-11 19:06:27
41146,clodiense-ssd,Union Clodiense Chioggia (41146),https://tmssl.akamaized.net//images/wappen/head/41146.png?lm=1753383933,Italy,2018,IT4C,serie-d-girone-c,Serie D - Girone C,Serie D - Girone C,https://www.transfermarkt.com/clodiense-ssd/startseite/verein/41146/saison_id/2018,2025-09-13 10:18:06
41231,fk-sochi,FC Sochi (41231),https://tmssl.akamaized.net//images/wappen/head/41231.png?lm=1549213557,Russia,2021,RU1,premier-liga,Premier Liga,Premier Liga,https://www.transfermarkt.com/fk-sochi/startseite/verein/41231/saison_id/2021,2025-09-13 12:14:33
41274,beerschot-v-a-,Beerschot VA (41274),https://tmssl.akamaized.net//images/wappen/head/41274.png?lm=1568728391,Belgium,2001,BE2,proximus-league,Challenger Pro League,Challenger Pro League,https://www.transfermarkt.com/beerschot-v-a-/startseite/verein/41274/saison_id/2001,2025-09-13 12:11:53
415,fc-toulouse,FC Toulouse (415),https://tmssl.akamaized.net//images/wappen/head/415.png?lm=1740065124,France,2009,FR1,ligue-1,Ligue 1,Ligue 1,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2009,2025-09-13 09:08:47
4146,aurora-pro-patria,Aurora Pro Patria (4146),https://tmssl.akamaized.net//images/wappen/head/4146.png?lm=1695305775,Italy,2022,IT3A,serie-c-girone-a,Serie C - Girone A,Serie C - Girone A,https://www.transfermarkt.com/aurora-pro-patria/startseite/verein/4146/saison_id/2022,2025-09-13 10:13:46
416,fc-turin,Torino FC (416),https://tmssl.akamaized.net//images/wappen/head/416.png?lm=1438548174,Italy,2013,IT1,serie-a,Serie A,Serie A,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2013,2025-09-13 09:04:08
4172,ac-pisa-1909,Pisa Sporting Club (4172),https://tmssl.akamaized.net//images/wappen/head/4172.png?lm=1693294828,Italy,2019,IT1,serie-a,Serie A,Serie A,https://www.transfermarkt.com/ac-pisa-1909/startseite/verein/4172/saison_id/2019,2025-09-13 10:29:56
42,hannover-96,Hannover 96 (42),https://tmssl.akamaized.net//images/wappen/head/42.png?lm=1625590625,Germany,2003,L2,2-bundesliga,2. Bundesliga,2. Bundesliga,https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2003,2025-09-13 09:22:48
417,ogc-nizza,OGC Nice (417),https://tmssl.akamaized.net//images/wappen/head/417.png?lm=1408779490,France,2000,FR1,ligue-1,Ligue 1,Ligue 1,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2000,2025-09-13 10:25:39
422,wisla-krakau,Wisla Kraków (422),https://tmssl.akamaized.net//images/wappen/head/422.png?lm=1579355068,Poland,2020,PL2,fortuna-1-liga,Betclic 1 Liga,Betclic 1 Liga,https://www.transfermarkt.com/wisla-krakau/startseite/verein/422/saison_id/2020,2025-09-13 10:58:03
4153,laquila-calcio,L\,https://tmssl.akamaized.net//images/wappen/head/4153.png?lm=1731420086,Italy,2023,IT4F,serie-d-girone-f,Serie D - Girone F,Serie D - Girone F,https://www.transfermarkt.com/laquila-calcio/startseite/verein/4153/saison_id/2023,2025-09-13 10:45:03
418,real-madrid,Real Madrid (418),https://tmssl.akamaized.net//images/wappen/head/418.png?lm=1729684474,Spain,2009,ES1,laliga,LaLiga,LaLiga,https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2009,2025-09-13 09:08:50
419,gnk-dinamo-zagreb,GNK Dinamo Zagreb (419),https://tmssl.akamaized.net//images/wappen/head/419.png?lm=1571921138,Croatia,2010,KR1,1-hnl,SuperSport HNL,SuperSport HNL,https://www.transfermarkt.com/gnk-dinamo-zagreb/startseite/verein/419/saison_id/2010,2025-09-13 11:04:19
42781,tlaxcala-fc,Tlaxcala FC (42781),https://tmssl.akamaized.net//images/wappen/head/42781.png?lm=1434732219,Mexico,2024,MEX2,liga-de-expansion-mx-clausura,Liga de Expansión MX Clausura,Liga de Expansión MX Clausura,https://www.transfermarkt.com/tlaxcala-fc/startseite/verein/42781/saison_id/2024,2025-09-13 11:03:33
42814,miami-fc,Miami FC (42814),https://tmssl.akamaized.net//images/wappen/head/42814.png?lm=1508917783,United States,2021,USL,usl-championship,USL Championship,USL Championship,https://www.transfermarkt.com/miami-fc/startseite/verein/42814/saison_id/2021,2025-09-13 12:11:13
428,gornik-zabrze,Górnik Zabrze (428),https://tmssl.akamaized.net//images/wappen/head/428.png?lm=1444671509,Poland,2024,PL1,pko-ekstraklasa,PKO BP Ekstraklasa,PKO BP Ekstraklasa,https://www.transfermarkt.com/gornik-zabrze/startseite/verein/428/saison_id/2024,2025-09-13 10:56:38
4291,portland-timbers,Portland Timbers (4291),https://tmssl.akamaized.net//images/wappen/head/4291.png?lm=1549058121,United States,2008,MLS1,major-league-soccer,Major League Soccer,Major League Soccer,https://www.transfermarkt.com/portland-timbers/startseite/verein/4291/saison_id/2008,2025-09-13 11:08:32
430,ac-florenz,ACF Fiorentina (430),https://tmssl.akamaized.net//images/wappen/head/430.png?lm=1722844765,Italy,2023,IT1,serie-a,Serie A,Serie A,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2023,2025-09-13 09:04:10
43,heart-of-midlothian-fc,Heart of Midlothian FC (43),https://tmssl.akamaized.net//images/wappen/head/43.png?lm=1522182618,Scotland,2024,SC1,scottish-premiership,Scottish Premiership,Scottish Premiership,https://www.transfermarkt.com/heart-of-midlothian-fc/startseite/verein/43/saison_id/2024,2025-09-13 10:54:19
4271,us-triestina,US Triestina (4271),https://tmssl.akamaized.net//images/wappen/head/4271.png?lm=1637078003,Italy,2022,IT3A,serie-c-girone-a,Serie C - Girone A,Serie C - Girone A,https://www.transfermarkt.com/us-triestina/startseite/verein/4271/saison_id/2022,2025-09-13 10:13:53
42609,aubagne-fc,SC Aubagne Air Bel (42609),https://tmssl.akamaized.net//images/wappen/head/42609.png?lm=1756117096,France,2024,FR3,championnat-national,Championnat National,Championnat National,https://www.transfermarkt.com/aubagne-fc/startseite/verein/42609/saison_id/2024,2025-09-13 09:31:41
432,chicago-fire-fc,Chicago Fire FC (432),https://tmssl.akamaized.net//images/wappen/head/432.png?lm=1634667489,United States,2021,MLS1,major-league-soccer,Major League Soccer,Major League Soccer,https://www.transfermarkt.com/chicago-fire-fc/startseite/verein/432/saison_id/2021,2025-09-13 11:07:07
4284,sporting-kansas-city,Sporting Kansas City (4284),https://tmssl.akamaized.net//images/wappen/head/4284.png?lm=1520721827,United States,2003,MLS1,major-league-soccer,Major League Soccer,Major League Soccer,https://www.transfermarkt.com/sporting-kansas-city/startseite/verein/4284/saison_id/2003,2025-09-13 11:08:31
4331,trapani-calcio,FC Trapani 1905 (4331),https://tmssl.akamaized.net//images/wappen/head/4331.png?lm=1723106631,Italy,2005,IT3C,serie-c-girone-c,Serie C - Girone C,Serie C - Girone C,https://www.transfermarkt.com/trapani-calcio/startseite/verein/4331/saison_id/2005,2025-09-13 09:20:06
4309,hamarkameratene,Hamarkameratene (4309),https://tmssl.akamaized.net//images/wappen/head/4309.png?lm=1639076682,Norway,2023,NO1,eliteserien,Eliteserien,Eliteserien,https://www.transfermarkt.com/hamarkameratene/startseite/verein/4309/saison_id/2023,2025-09-13 13:23:32
434,fc-luzern,FC Luzern (434),https://tmssl.akamaized.net//images/wappen/head/434.png?lm=1750369572,Switzerland,2022,C1,super-league,Super League,Super League,https://www.transfermarkt.com/fc-luzern/startseite/verein/434/saison_id/2022,2025-09-13 11:07:11
413,lask,LASK (413),https://tmssl.akamaized.net//images/wappen/head/413.png?lm=1683630300,Austria,2012,A1,bundesliga,Bundesliga,Bundesliga,https://www.transfermarkt.com/lask/startseite/verein/413/saison_id/2012,2025-09-13 11:17:55
44,hertha-bsc,Hertha BSC (44),https://tmssl.akamaized.net//images/wappen/head/44.png?lm=1656580875,Germany,2014,L2,2-bundesliga,2. Bundesliga,2. Bundesliga,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2014,2025-09-13 09:22:50
4294,sc-farense,SC Farense (4294),https://tmssl.akamaized.net//images/wappen/head/4294.png?lm=1550150253,Portugal,2021,PO2,liga-portugal-2,Liga Portugal 2,Liga Portugal 2,https://www.transfermarkt.com/sc-farense/startseite/verein/4294/saison_id/2021,2025-09-13 12:51:36
443,vejle-boldklub,Vejle Boldklub (443),https://tmssl.akamaized.net//images/wappen/head/443.png?lm=1437861930,Denmark,2010,DK1,superligaen,Superliga,Superliga,https://www.transfermarkt.com/vejle-boldklub/startseite/verein/443/saison_id/2010,2025-09-13 11:23:07
44006,bodrumspor,Bodrum FK (44006),https://tmssl.akamaized.net//images/wappen/head/44006.png?lm=1753359590,Türkiye,2010,TR2,1-lig,1.Lig,1.Lig,https://www.transfermarkt.com/bodrumspor/startseite/verein/44006/saison_id/2010,2025-09-13 12:08:26
447,hnk-hajduk-split,HNK Hajduk Split (447),https://tmssl.akamaized.net//images/wappen/head/447.png?lm=1673717761,Croatia,2005,KR1,1-hnl,SuperSport HNL,SuperSport HNL,https://www.transfermarkt.com/hnk-hajduk-split/startseite/verein/447/saison_id/2005,2025-09-13 11:06:19
4467,tsv-hartberg,TSV Hartberg (4467),https://tmssl.akamaized.net//images/wappen/head/4467.png?lm=1697975944,Austria,2005,A1,bundesliga,Bundesliga,Bundesliga,https://www.transfermarkt.com/tsv-hartberg/startseite/verein/4467/saison_id/2005,2025-09-13 12:13:55
4529,dac-dunajska-streda,DAC Dunajska Streda (4529),https://tmssl.akamaized.net//images/wappen/head/4529.png?lm=1658147404,Slovakia,2023,SLO1,fortuna-liga,Niké Liga,Niké Liga,https://www.transfermarkt.com/dac-dunajska-streda/startseite/verein/4529/saison_id/2023,2025-09-13 12:37:18
45269,esenler-erokspor,Esenler Erokspor (45269),https://tmssl.akamaized.net//images/wappen/head/45269.png?lm=1753360923,Türkiye,2023,TR2,1-lig,1.Lig,1.Lig,https://www.transfermarkt.com/esenler-erokspor/startseite/verein/45269/saison_id/2023,2025-09-13 12:06:59
452,bsc-young-boys,BSC Young Boys (452),https://tmssl.akamaized.net//images/wappen/head/452.png?lm=1689916664,Switzerland,2014,C1,super-league,Super League,Super League,https://www.transfermarkt.com/bsc-young-boys/startseite/verein/452/saison_id/2014,2025-09-13 11:09:19
449,trabzonspor,Trabzonspor (449),https://tmssl.akamaized.net//images/wappen/head/449.png?lm=1727269339,Türkiye,2014,TR1,super-lig,Süper Lig,Süper Lig,https://www.transfermarkt.com/trabzonspor/startseite/verein/449/saison_id/2014,2025-09-13 09:49:05
45604,orlando-city-sc,Orlando City SC (45604),https://tmssl.akamaized.net//images/wappen/head/45604.png?lm=1412248067,United States,2020,MLS1,major-league-soccer,Major League Soccer,Major League Soccer,https://www.transfermarkt.com/orlando-city-sc/startseite/verein/45604/saison_id/2020,2025-09-13 11:08:06
4531,1-fc-tatran-presov,FC Tatran Presov (4531),https://tmssl.akamaized.net//images/wappen/head/4531.png?lm=1683126749,Slovakia,2024,SLO1,fortuna-liga,Niké Liga,Niké Liga,https://www.transfermarkt.com/1-fc-tatran-presov/startseite/verein/4531/saison_id/2024,2025-09-13 12:33:23
45806,real-monarchs-slc,Real Monarchs SLC (45806),https://tmssl.akamaized.net//images/wappen/head/45806.png?lm=1420976658,United States,2000,MNP3,mls-next-pro,MLS Next Pro,MLS Next Pro,https://www.transfermarkt.com/real-monarchs-slc/startseite/verein/45806/saison_id/2000,2025-09-13 13:00:23
46,inter-mailand,Inter Milan (46),https://tmssl.akamaized.net//images/wappen/head/46.png?lm=1618900989,Italy,2023,IT1,serie-a,Serie A,Serie A,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2023,2025-09-13 09:04:10
46293,caldiero-terme,Caldiero Terme (46293),https://tmssl.akamaized.net//images/wappen/head/46293.png?lm=1664887960,Italy,2017,IT4B,serie-d-girone-b,Serie D - Girone B,Serie D - Girone B,https://www.transfermarkt.com/caldiero-terme/startseite/verein/46293/saison_id/2017,2025-09-13 10:16:17
4630,al-sailiya-sc,Al-Sailiya SC (4630),https://tmssl.akamaized.net//images/wappen/head/4630.png?lm=1752922456,Qatar,2023,QSL,qatar-stars-league,Qatar Stars League,Qatar Stars League,https://www.transfermarkt.com/al-sailiya-sc/startseite/verein/4630/saison_id/2023,2025-09-13 12:23:16
46324,dinan-lehon-fc,Dinan Léhon FC (46324),https://tmssl.akamaized.net//images/wappen/head/46324.png?lm=1686928652,France,2014,CN2A,championnat-national-2-groupe-a,Championnat National 2 - Groupe A,Championnat National 2 - Groupe A,https://www.transfermarkt.com/dinan-lehon-fc/startseite/verein/46324/saison_id/2014,2025-09-13 09:42:14
465,st-mirren-fc,St. Mirren FC (465),https://tmssl.akamaized.net//images/wappen/head/465.png?lm=1411207682,Scotland,2007,SC1,scottish-premiership,Scottish Premiership,Scottish Premiership,https://www.transfermarkt.com/st-mirren-fc/startseite/verein/465/saison_id/2007,2025-09-13 10:51:07
46487,nantong-zhiyun,Nantong Zhiyun (46487),https://tmssl.akamaized.net//images/wappen/head/46487.png?lm=1705016642,China,2020,CLO,china-league-one,China League One,China League One,https://www.transfermarkt.com/nantong-zhiyun/startseite/verein/46487/saison_id/2020,2025-09-12 06:02:13
43562,kaa-gent-u21,Jong KAA Gent (43562),https://tmssl.akamaized.net//images/wappen/head/43562.png?lm=1751614394,Belgium,2000,BE2,proximus-league,Challenger Pro League,Challenger Pro League,https://www.transfermarkt.com/kaa-gent-u21/startseite/verein/43562/saison_id/2000,2025-09-13 11:03:00
4603,ae-larisa,AE Larisa (4603),https://tmssl.akamaized.net//images/wappen/head/4603.png?lm=1755619298,Greece,2011,GR1,super-league-1,Super League 1,Super League 1,https://www.transfermarkt.com/ae-larisa/startseite/verein/4603/saison_id/2011,2025-09-13 11:24:24
467,nec-nijmegen,NEC Nijmegen (467),https://tmssl.akamaized.net//images/wappen/head/467.png?lm=1460302949,Netherlands,2011,NL1,eredivisie,Eredivisie,Eredivisie,https://www.transfermarkt.com/nec-nijmegen/startseite/verein/467/saison_id/2011,2025-09-13 11:42:32
46316,louisville-city-fc,Louisville City FC (46316),https://tmssl.akamaized.net//images/wappen/head/46316.png?lm=1610120375,United States,2000,USL,usl-championship,USL Championship,USL Championship,https://www.transfermarkt.com/louisville-city-fc/startseite/verein/46316/saison_id/2000,2025-09-13 12:01:31
4673,arsenal-futbol-club,Arsenal FC (4673),https://tmssl.akamaized.net//images/wappen/head/4673.png?lm=1412763125,Argentina,2009,ARG2,primera-nacional,Primera Nacional,Primera Nacional,https://www.transfermarkt.com/arsenal-futbol-club/startseite/verein/4673/saison_id/2009,2025-09-13 11:49:07
468,sparta-rotterdam,Sparta Rotterdam (468),https://tmssl.akamaized.net//images/wappen/head/468.png?lm=1485262132,Netherlands,2008,NL1,eredivisie,Eredivisie,Eredivisie,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468/saison_id/2008,2025-09-13 11:34:18
